order_id,customer_id,order_date,order_status,payment_method,shipping_country,shipping_fee,discount,marketing_campaign_id,order_amount
O0014445,C04019,2023-07-17T07:46:00,completed,bank_transfer,Germany,3.99,0.0,,41.03
O0014446,C00248,2024-04-06T17:51:00,completed,apple_pay,United Kingdom,5.99,0.0,,100.6
O0014447,C00248,2024-06-28T22:31:00,completed,paypal,United Kingdom,5.99,0.0,,27.06
O0014448,C04019,2022-06-23T23:56:00,completed,paypal,Germany,0.0,0.0,,72.6
O0014449,C04019,2023-03-12T02:04:00,completed,apple_pay,Germany,0.0,20.0,CAM104,15.84
O0014450,C00248,2022-02-20T12:07:00,completed,apple_pay,United Kingdom,3.99,0.0,,30.5
O0014451,C04019,2022-05-19T23:05:00,completed,paypal,Germany,3.99,0.0,,23.77
O0014452,C04019,2022-11-08T19:04:00,completed,bank_transfer,Germany,3.99,0.0,,15.2
O0014453,C04019,2022-03-10T07:39:00,completed,google_pay,Germany,9.99,0.0,,20.32
O0014454,C02595,2024-12-27T22:37:00,completed,paypal,Australia,3.99,0.0,,20.04
O0014455,C04019,2023-03-29T04:23:00,completed,google_pay,Germany,3.99,0.0,,33.76
O0014456,C04019,2023-11-10T11:25:00,completed,paypal,Germany,3.99,0.0,,38.14
O0014457,C04019,2023-11-29T14:53:00,completed,apple_pay,Germany,0.0,0.0,,7.3
O0014458,C04019,2023-01-26T12:53:00,cancelled,paypal,Germany,3.99,0.0,,20.1
O0014459,C04019,2023-02-19T06:01:00,completed,credit_card,Germany,3.99,0.0,,28.26
O0014460,C04019,2024-09-15T01:58:00,completed,google_pay,Germany,5.99,0.0,,23.51
O0014461,C04019,2022-10-19T02:14:00,completed,bank_transfer,Germany,3.99,0.0,,19.66
O0014462,C00248,2023-08-05T00:00:00,completed,paypal,United Kingdom,5.99,0.0,CAM110,11.53
O0014463,C04019,2022-06-10T12:44:00,completed,google_pay,Germany,3.99,0.0,,29.46
O0014464,C04019,2024-02-02T01:06:00,completed,credit_card,Germany,3.99,0.0,,102.64
O0014465,C01876,2022-09-25T15:31:00,completed,google_pay,Brazil,3.99,0.0,,24.29
O0014466,C04019,2023-05-25T06:47:00,completed,credit_card,Germany,3.99,0.0,CAM105,230.03
O0014467,C04117,2025-04-24T11:44:00,completed,bank_transfer,United States,3.99,0.0,,70.53
O0014468,C04019,2025-01-01T19:37:00,completed,apple_pay,Germany,3.99,0.0,,85.18
O0014469,C00248,2024-07-10T20:52:00,completed,apple_pay,United Kingdom,5.99,0.0,,27.02
O0014470,C04019,2022-01-01T23:25:00,completed,paypal,Germany,3.99,0.0,,27.32
O0014471,C03606,2022-04-20T19:57:00,completed,google_pay,Germany,0.0,5.0,CAM109,18.33
O0014472,C02598,2022-12-23T16:27:00,completed,credit_card,India,3.99,0.0,,34.19
O0014473,C01876,2023-07-29T19:45:00,returned,apple_pay,Brazil,3.99,20.0,CAM107,0.0
O0014474,C04019,2024-03-18T22:22:00,completed,apple_pay,Germany,3.99,0.0,,33.11
O0014475,C04019,2022-11-26T20:27:00,completed,bank_transfer,Germany,3.99,20.0,CAM105,58.55
O0014476,C04019,2025-01-22T01:39:00,completed,apple_pay,Germany,3.99,20.0,CAM110,0.0
O0014477,C04019,2024-12-18T10:21:00,completed,google_pay,Germany,3.99,0.0,,79.35
O0014478,C04019,2025-03-12T08:41:00,completed,credit_card,Germany,3.99,0.0,,91.75
O0014479,C00248,2024-06-26T19:09:00,completed,paypal,United Kingdom,3.99,0.0,,72.25
O0014480,C04019,2023-02-14T15:51:00,completed,paypal,Germany,3.99,0.0,,195.83
O0014481,C04019,2025-06-29T08:14:00,completed,google_pay,Germany,3.99,0.0,,41.01
O0014482,C04019,2024-12-06T13:38:00,completed,bank_transfer,Germany,3.99,0.0,CAM110,69.17
O0014483,C04019,2025-09-02T15:31:00,completed,credit_card,Germany,3.99,0.0,,21.51
O0014484,C04938,2022-02-13T06:23:00,completed,google_pay,Australia,3.99,0.0,,37.42
O0014485,C04019,2024-11-07T21:15:00,completed,apple_pay,Germany,3.99,0.0,,11.18
O0014486,C04019,2025-05-26T01:02:00,completed,google_pay,Germany,0.0,0.0,,16.83
O0014487,C04019,2025-01-24T23:40:00,returned,google_pay,Germany,3.99,0.0,,113.61
O0014488,C04019,2022-03-05T02:11:00,completed,bank_transfer,Germany,3.99,0.0,,48.94
O0014489,C01025,2023-07-18T13:21:00,completed,credit_card,India,3.99,0.0,,23.27
O0014490,C04019,2024-08-26T10:50:00,returned,google_pay,Germany,3.99,5.0,CAM110,34.81
O0014491,C04019,2024-08-28T08:12:00,completed,google_pay,Germany,9.99,20.0,CAM110,5.42
O0014492,C04019,2024-01-03T19:58:00,completed,apple_pay,Germany,5.99,0.0,,122.15
O0014493,C04019,2022-10-14T20:10:00,completed,bank_transfer,Germany,3.99,0.0,CAM104,12.0
O0014494,C04019,2023-06-18T11:16:00,returned,bank_transfer,Germany,3.99,0.0,,72.85
O0014495,C04019,2024-08-20T08:53:00,completed,bank_transfer,Germany,3.99,0.0,,41.01
O0014496,C00248,2023-09-03T09:37:00,completed,google_pay,United Kingdom,9.99,0.0,,26.85
O0014497,C03832,2023-09-08T10:24:00,completed,google_pay,France,0.0,0.0,,74.08
O0014498,C04019,2023-04-29T10:54:00,completed,paypal,Germany,3.99,0.0,,20.96
O0014499,C04019,2023-05-10T20:32:00,completed,google_pay,Germany,3.99,0.0,,35.08
O0014500,C00248,2022-07-08T18:34:00,completed,apple_pay,United Kingdom,3.99,0.0,,55.46
O0014501,C04117,2024-08-21T12:03:00,completed,bank_transfer,United States,3.99,0.0,,122.12
O0014502,C04994,2024-06-15T23:00:00,completed,apple_pay,Germany,5.99,0.0,,56.45
O0014503,C04019,2025-04-17T22:02:00,completed,apple_pay,Germany,5.99,0.0,,21.35
O0014504,C04019,2024-12-15T04:48:00,completed,credit_card,Germany,3.99,0.0,,54.37
O0014505,C04019,2024-09-17T15:04:00,completed,paypal,Germany,5.99,0.0,,78.51
O0014506,C04019,2025-06-29T23:02:00,completed,apple_pay,Germany,0.0,0.0,,132.14
O0014507,C04019,2025-05-09T22:05:00,cancelled,apple_pay,Germany,0.0,0.0,,16.85
O0014508,C01876,2025-07-21T17:07:00,completed,google_pay,Brazil,3.99,0.0,,77.32
O0014509,C04019,2023-06-24T00:06:00,completed,paypal,Germany,3.99,0.0,,26.41
O0014510,C04019,2022-05-13T20:57:00,completed,google_pay,Germany,3.99,0.0,,25.55
O0014511,C04019,2025-03-10T11:04:00,completed,apple_pay,Germany,3.99,0.0,,80.28
O0014512,C04019,2024-04-05T00:44:00,completed,apple_pay,Germany,3.99,0.0,,18.23
O0014513,C03832,2022-10-15T12:31:00,completed,paypal,France,5.99,0.0,,37.25
O0014514,C04019,2024-08-26T11:00:00,completed,paypal,Germany,3.99,0.0,,57.61
O0014515,C04019,2025-03-01T12:38:00,completed,paypal,Germany,3.99,0.0,,13.1
O0014516,C04019,2024-02-26T20:25:00,returned,credit_card,Germany,3.99,0.0,,61.2
O0014517,C04019,2022-07-10T10:50:00,completed,bank_transfer,Germany,0.0,0.0,,19.28
O0014518,C01379,2024-08-26T04:33:00,completed,paypal,United States,3.99,0.0,,53.24
O0014519,C04019,2022-05-02T11:42:00,cancelled,credit_card,Germany,9.99,20.0,CAM109,7.48
O0014520,C04019,2024-05-16T11:34:00,completed,bank_transfer,Germany,5.99,0.0,CAM103,19.16
O0014521,C03539,2025-03-08T18:13:00,completed,paypal,Brazil,5.99,0.0,,21.46
O0014522,C04019,2023-02-09T00:49:00,completed,paypal,Germany,5.99,0.0,,49.42
O0014523,C04019,2024-12-11T23:35:00,completed,apple_pay,Germany,3.99,0.0,,31.97
O0014524,C04994,2023-02-21T08:34:00,completed,paypal,Germany,3.99,0.0,,32.13
O0014525,C04019,2022-04-29T08:27:00,completed,apple_pay,Germany,3.99,0.0,,23.27
O0014526,C04019,2022-01-16T10:21:00,completed,bank_transfer,Germany,0.0,0.0,,13.42
O0014527,C04019,2022-05-22T18:49:00,completed,bank_transfer,Germany,3.99,15.0,CAM103,27.48
O0014528,C04019,2025-01-23T20:59:00,completed,paypal,Germany,3.99,0.0,,212.27
O0014529,C04019,2022-03-11T14:15:00,completed,credit_card,Germany,3.99,0.0,,18.55
O0014530,C01379,2023-11-05T09:54:00,completed,apple_pay,United States,0.0,0.0,,22.18
O0014531,C00248,2023-04-16T09:28:00,completed,apple_pay,United Kingdom,3.99,0.0,,23.92
O0014532,C01876,2023-09-03T19:11:00,completed,paypal,Brazil,3.99,0.0,,71.84
O0014533,C04019,2024-12-04T19:27:00,completed,google_pay,Germany,3.99,0.0,,100.9
O0014534,C04019,2024-11-30T12:08:00,completed,apple_pay,Germany,3.99,0.0,,12.7
O0014535,C04019,2025-04-19T11:25:00,cancelled,credit_card,Germany,3.99,0.0,,70.47
O0014536,C04019,2023-10-31T01:09:00,completed,credit_card,Germany,3.99,0.0,,55.46
O0014537,C04019,2022-04-25T05:11:00,completed,credit_card,Germany,3.99,0.0,,13.05
O0014538,C00525,2024-01-12T12:00:00,completed,google_pay,United States,3.99,0.0,,50.21
O0014539,C00248,2022-02-02T05:37:00,completed,paypal,United Kingdom,5.99,0.0,,41.83
O0014540,C04019,2023-02-23T12:20:00,completed,apple_pay,Germany,3.99,0.0,,24.57
O0014541,C04019,2025-01-02T23:50:00,completed,credit_card,Germany,3.99,0.0,,17.02
O0014542,C04019,2022-04-25T00:59:00,completed,apple_pay,Germany,0.0,0.0,,176.02
O0014543,C00248,2024-03-20T12:36:00,completed,paypal,United Kingdom,9.99,0.0,,33.06
O0014544,C04019,2023-08-30T23:47:00,completed,bank_transfer,Germany,5.99,0.0,CAM104,55.32
O0014545,C01876,2023-06-01T19:43:00,returned,paypal,Brazil,3.99,10.0,CAM110,6.53
O0014546,C04019,2024-12-19T12:46:00,completed,credit_card,Germany,5.99,0.0,,31.64
O0014547,C04019,2025-05-06T08:31:00,completed,google_pay,Germany,0.0,0.0,,21.46
O0014548,C04994,2024-08-01T14:18:00,completed,paypal,Germany,5.99,0.0,CAM103,28.83
O0014549,C04019,2023-06-20T09:14:00,completed,paypal,Germany,3.99,0.0,,30.5
O0014550,C04019,2024-09-20T17:01:00,completed,bank_transfer,Germany,5.99,0.0,,22.46
O0014551,C04994,2022-02-15T15:44:00,completed,bank_transfer,Germany,3.99,0.0,,48.28
O0014552,C00901,2022-03-11T23:37:00,completed,apple_pay,India,5.99,0.0,CAM109,33.73
O0014553,C04019,2025-01-09T04:26:00,completed,bank_transfer,Germany,3.99,0.0,CAM106,32.74
O0014554,C04651,2024-07-06T22:36:00,completed,paypal,France,3.99,0.0,,23.3
O0014555,C02771,2022-12-09T08:41:00,returned,apple_pay,United States,3.99,0.0,,13.93
O0014556,C04019,2022-03-29T20:59:00,completed,credit_card,Germany,3.99,0.0,,69.16
O0014557,C04019,2022-01-27T12:03:00,completed,google_pay,Germany,0.0,0.0,,25.44
O0014558,C01876,2024-05-23T16:22:00,completed,credit_card,Brazil,3.99,20.0,CAM109,7.34
O0014559,C04019,2022-02-02T09:51:00,completed,bank_transfer,Germany,5.99,0.0,,28.51
O0014560,C04019,2022-05-24T10:35:00,cancelled,google_pay,Germany,0.0,0.0,,36.06
O0014561,C01876,2023-08-04T10:04:00,completed,apple_pay,Brazil,3.99,0.0,,28.89
O0014562,C02701,2022-01-20T03:40:00,returned,bank_transfer,Brazil,3.99,0.0,,41.47
O0014563,C04019,2023-06-08T13:55:00,completed,credit_card,Germany,0.0,0.0,,40.47
O0014564,C00248,2024-05-03T12:53:00,returned,apple_pay,United Kingdom,3.99,0.0,,15.18
O0014565,C04019,2023-07-06T13:19:00,completed,google_pay,Germany,3.99,0.0,,15.24
O0014566,C04019,2023-01-18T06:33:00,completed,paypal,Germany,3.99,10.0,CAM109,8.55
O0014567,C04019,2024-03-11T10:18:00,completed,bank_transfer,Germany,5.99,0.0,,35.83
O0014568,C04019,2023-11-02T09:31:00,returned,credit_card,Germany,5.99,0.0,,21.66
O0014569,C00248,2022-04-23T12:06:00,completed,google_pay,United Kingdom,3.99,0.0,,44.28
O0014570,C04019,2022-06-21T09:43:00,completed,apple_pay,Germany,3.99,0.0,,15.41
O0014571,C00248,2023-12-09T18:42:00,completed,credit_card,United Kingdom,3.99,20.0,CAM107,15.08
O0014572,C04019,2025-01-20T16:52:00,completed,google_pay,Germany,5.99,0.0,,15.05
O0014573,C04019,2022-04-14T23:35:00,completed,apple_pay,Germany,0.0,0.0,,11.19
O0014574,C04019,2025-05-23T17:51:00,completed,paypal,Germany,5.99,0.0,,22.04
O0014575,C00248,2022-03-24T11:12:00,completed,credit_card,United Kingdom,3.99,0.0,,22.02
O0014576,C04019,2023-10-19T16:06:00,completed,paypal,Germany,3.99,0.0,,17.0
O0014577,C04019,2024-12-29T19:13:00,completed,credit_card,Germany,3.99,0.0,CAM105,62.61
O0014578,C04019,2023-07-02T05:34:00,completed,apple_pay,Germany,3.99,0.0,,72.17
O0014579,C04019,2023-10-21T07:39:00,completed,google_pay,Germany,3.99,0.0,,13.23
O0014580,C04019,2024-11-12T13:17:00,completed,apple_pay,Germany,3.99,0.0,,20.85
O0014581,C04019,2022-05-10T17:20:00,returned,credit_card,Germany,0.0,0.0,,14.24
O0014582,C04019,2022-11-03T21:06:00,completed,google_pay,Germany,5.99,0.0,,14.7
O0014583,C04019,2023-11-26T00:22:00,completed,bank_transfer,Germany,5.99,10.0,CAM107,61.94
O0014584,C00248,2024-07-19T08:34:00,completed,credit_card,United Kingdom,3.99,0.0,,40.99
O0014585,C04019,2025-05-29T04:28:00,completed,google_pay,Germany,3.99,0.0,,24.86
O0014586,C04019,2023-09-03T22:45:00,completed,google_pay,Germany,3.99,0.0,,23.76
O0014587,C02771,2024-03-10T13:57:00,completed,bank_transfer,United States,5.99,0.0,,18.84
O0014588,C01876,2025-04-05T01:08:00,completed,paypal,Brazil,5.99,0.0,,29.46
O0014589,C04019,2022-05-13T14:51:00,completed,apple_pay,Germany,3.99,0.0,,29.46
O0014590,C04019,2023-04-17T18:49:00,completed,google_pay,Germany,3.99,0.0,,20.04
O0014591,C03832,2022-03-05T17:45:00,completed,paypal,France,3.99,0.0,,48.94
O0014592,C04019,2024-07-10T17:51:00,completed,credit_card,Germany,5.99,0.0,,21.87
O0014593,C04461,2022-05-03T07:05:00,completed,google_pay,United States,3.99,15.0,CAM106,65.66
O0014594,C04019,2023-06-12T00:12:00,completed,google_pay,Germany,3.99,0.0,,24.84
O0014595,C04019,2022-01-04T05:43:00,completed,bank_transfer,Germany,5.99,0.0,,19.21
O0014596,C04019,2024-01-04T21:29:00,completed,apple_pay,Germany,0.0,0.0,CAM107,11.57
O0014597,C04019,2022-04-29T14:07:00,completed,apple_pay,Germany,5.99,0.0,,18.74
O0014598,C04019,2022-03-25T00:39:00,completed,credit_card,Germany,5.99,0.0,,37.79
O0014599,C04019,2023-05-14T07:43:00,completed,paypal,Germany,9.99,0.0,,19.82
O0014600,C04019,2023-02-19T17:04:00,completed,apple_pay,Germany,3.99,0.0,,128.47
O0014601,C04019,2022-11-13T19:32:00,completed,credit_card,Germany,3.99,0.0,,18.62
O0014602,C04019,2024-06-26T17:19:00,completed,apple_pay,Germany,3.99,20.0,CAM104,0.0
O0014603,C04019,2023-01-06T23:39:00,completed,credit_card,Germany,5.99,0.0,,208.47
O0014604,C04019,2025-05-04T02:47:00,completed,credit_card,Germany,3.99,0.0,,21.64
O0014605,C04019,2024-07-11T04:18:00,completed,apple_pay,Germany,3.99,0.0,,55.12
O0014606,C04019,2025-08-24T05:10:00,completed,bank_transfer,Germany,5.99,0.0,,65.0
O0014607,C04019,2022-01-26T20:37:00,completed,apple_pay,Germany,5.99,0.0,,29.48
O0014608,C01876,2023-11-14T01:37:00,completed,bank_transfer,Brazil,3.99,0.0,,21.51
O0014609,C04938,2022-09-26T10:18:00,completed,paypal,Australia,5.99,0.0,,26.47
O0014610,C04019,2024-09-22T19:24:00,completed,google_pay,Germany,3.99,0.0,,23.46
O0014611,C02771,2024-09-15T04:01:00,completed,apple_pay,United States,3.99,20.0,CAM101,0.0
O0014612,C04019,2022-03-29T10:15:00,completed,bank_transfer,Germany,3.99,0.0,,36.22
O0014613,C02516,2024-10-09T08:47:00,completed,bank_transfer,Canada,3.99,0.0,,73.93
O0014614,C01876,2023-04-24T22:32:00,completed,apple_pay,Brazil,3.99,0.0,,29.22
O0014615,C01876,2022-10-15T02:25:00,completed,credit_card,Brazil,3.99,0.0,,18.63
O0014616,C04019,2023-06-13T01:58:00,completed,google_pay,Germany,3.99,0.0,,43.27
O0014617,C04019,2023-05-02T14:56:00,completed,credit_card,Germany,3.99,0.0,,13.93
O0014618,C00248,2022-04-02T21:05:00,completed,apple_pay,United Kingdom,5.99,0.0,CAM109,138.14
O0014619,C04019,2023-08-06T06:45:00,completed,paypal,Germany,5.99,0.0,CAM108,36.49
O0014620,C04019,2024-11-06T10:51:00,completed,bank_transfer,Germany,3.99,0.0,,30.8
O0014621,C04461,2022-09-19T20:53:00,completed,credit_card,United States,3.99,0.0,,13.15
O0014622,C02771,2022-03-15T22:25:00,returned,paypal,United States,5.99,0.0,CAM108,37.9
O0014623,C04019,2022-04-24T17:34:00,completed,google_pay,Germany,3.99,0.0,CAM101,40.28
O0014624,C04994,2023-02-18T04:41:00,completed,paypal,Germany,3.99,0.0,,17.8
O0014625,C04019,2023-11-08T03:11:00,completed,apple_pay,Germany,3.99,0.0,,154.88
O0014626,C04019,2022-11-12T12:26:00,completed,apple_pay,Germany,3.99,0.0,,39.5
O0014627,C04019,2024-03-05T23:12:00,completed,apple_pay,Germany,3.99,0.0,,26.1
O0014628,C04019,2023-04-20T05:20:00,completed,credit_card,Germany,9.99,0.0,,104.6
O0014629,C04019,2023-12-10T09:32:00,completed,google_pay,Germany,9.99,0.0,CAM106,20.06
O0014630,C01876,2023-04-16T04:54:00,completed,google_pay,Brazil,3.99,0.0,,25.58
O0014631,C02701,2024-12-17T18:30:00,completed,bank_transfer,Brazil,0.0,0.0,CAM107,11.58
O0014632,C00248,2024-09-27T03:50:00,completed,google_pay,United Kingdom,3.99,0.0,,13.15
O0014633,C04019,2022-04-17T07:30:00,completed,bank_transfer,Germany,5.99,0.0,,43.24
O0014634,C04019,2024-06-16T23:08:00,completed,apple_pay,Germany,5.99,0.0,,193.61
O0014635,C04019,2024-11-19T08:17:00,completed,apple_pay,Germany,5.99,20.0,CAM102,85.09
O0014636,C01876,2023-06-24T01:49:00,completed,google_pay,Brazil,3.99,20.0,CAM110,78.6
O0014637,C04019,2023-12-20T19:52:00,completed,google_pay,Germany,0.0,0.0,,61.25
O0014638,C04019,2023-10-04T10:43:00,completed,google_pay,Germany,3.99,0.0,,41.47
O0014639,C04019,2022-08-19T15:40:00,completed,google_pay,Germany,3.99,0.0,,20.73
O0014640,C04019,2025-08-10T07:31:00,completed,google_pay,Germany,3.99,0.0,,20.73
O0014641,C00248,2024-12-09T00:09:00,completed,paypal,United Kingdom,3.99,15.0,CAM110,189.75
O0014642,C01073,2023-08-20T10:29:00,returned,apple_pay,Canada,0.0,0.0,,43.7
O0014643,C04994,2023-12-31T23:07:00,completed,apple_pay,Germany,0.0,0.0,,24.13
O0014644,C00248,2022-01-10T23:26:00,completed,paypal,United Kingdom,3.99,0.0,,141.34
O0014645,C04019,2022-02-15T09:31:00,completed,apple_pay,Germany,3.99,0.0,,16.42
O0014646,C04019,2023-08-15T07:41:00,completed,google_pay,Germany,9.99,15.0,CAM102,16.14
O0014647,C00248,2023-07-11T06:31:00,completed,bank_transfer,United Kingdom,5.99,0.0,,43.86
O0014648,C00248,2025-02-10T06:04:00,completed,bank_transfer,United Kingdom,3.99,0.0,CAM102,14.11
O0014649,C01876,2023-06-18T17:10:00,completed,paypal,Brazil,3.99,0.0,,29.97
O0014650,C04019,2023-05-21T09:54:00,completed,bank_transfer,Germany,3.99,0.0,,27.46
O0014651,C04019,2025-02-06T17:36:00,completed,credit_card,Germany,0.0,0.0,,46.22
O0014652,C04019,2024-07-07T23:13:00,completed,google_pay,Germany,3.99,20.0,CAM104,30.16
O0014653,C04019,2022-09-25T05:38:00,completed,bank_transfer,Germany,5.99,0.0,,46.37
O0014654,C04461,2022-06-28T06:24:00,completed,apple_pay,United States,9.99,0.0,,150.82
O0014655,C04019,2024-09-25T12:38:00,completed,bank_transfer,Germany,5.99,0.0,,16.94
O0014656,C04019,2025-01-06T12:52:00,completed,bank_transfer,Germany,3.99,0.0,,17.84
O0014657,C00248,2024-09-11T11:12:00,completed,paypal,United Kingdom,3.99,0.0,,15.41
O0014658,C00248,2025-04-02T14:05:00,completed,bank_transfer,United Kingdom,3.99,0.0,,37.96
O0014659,C00248,2024-04-26T21:24:00,completed,apple_pay,United Kingdom,3.99,0.0,,17.98
O0014660,C00248,2024-05-09T12:21:00,completed,credit_card,United Kingdom,3.99,0.0,,37.88
O0014661,C00248,2022-09-19T07:28:00,completed,apple_pay,United Kingdom,5.99,0.0,,32.2
O0014662,C00248,2023-04-25T20:17:00,completed,credit_card,United Kingdom,5.99,0.0,CAM108,26.73
O0014663,C04019,2023-02-11T21:42:00,completed,google_pay,Germany,3.99,0.0,,20.82
O0014664,C04461,2025-02-01T18:18:00,completed,paypal,United States,3.99,0.0,,24.15
O0014665,C04019,2024-01-30T09:23:00,completed,paypal,Germany,3.99,0.0,,11.36
O0014666,C01876,2025-07-15T13:14:00,completed,apple_pay,Brazil,3.99,0.0,,107.97
O0014667,C04019,2025-03-09T13:07:00,completed,credit_card,Germany,3.99,0.0,,30.55
O0014668,C04019,2023-01-18T18:19:00,completed,apple_pay,Germany,5.99,0.0,,13.8
O0014669,C04019,2025-04-23T00:52:00,completed,google_pay,Germany,5.99,0.0,,23.64
O0014670,C04019,2023-10-09T16:14:00,completed,google_pay,Germany,3.99,0.0,,29.64
O0014671,C00248,2022-07-16T14:26:00,cancelled,credit_card,United Kingdom,3.99,0.0,,94.27
O0014672,C04019,2023-04-05T19:21:00,completed,apple_pay,Germany,3.99,0.0,,20.85
O0014673,C00248,2022-04-22T23:49:00,returned,google_pay,United Kingdom,3.99,0.0,CAM109,10.56
O0014674,C04019,2024-10-24T04:18:00,completed,paypal,Germany,3.99,0.0,,35.0
O0014675,C04019,2023-02-06T21:52:00,completed,google_pay,Germany,3.99,0.0,,20.29
O0014676,C04461,2023-11-04T07:33:00,completed,google_pay,United States,0.0,0.0,,25.72
O0014677,C01872,2022-08-10T06:44:00,completed,bank_transfer,United States,3.99,0.0,,45.3
O0014678,C04019,2022-04-24T18:10:00,completed,credit_card,Germany,3.99,0.0,,81.72
O0014679,C04019,2023-10-27T06:15:00,completed,credit_card,Germany,3.99,0.0,,32.43
O0014680,C00248,2023-01-21T12:12:00,completed,google_pay,United Kingdom,3.99,0.0,,77.32
O0014681,C04019,2024-08-21T19:52:00,completed,apple_pay,Germany,5.99,0.0,,31.71
O0014682,C04019,2025-04-28T03:48:00,completed,credit_card,Germany,0.0,0.0,,35.75
O0014683,C04019,2022-12-14T03:26:00,completed,apple_pay,Germany,5.99,0.0,,21.66
O0014684,C00248,2024-10-07T22:52:00,completed,paypal,United Kingdom,0.0,0.0,,86.59
O0014685,C04019,2024-08-30T09:19:00,completed,paypal,Germany,5.99,0.0,,38.63
O0014686,C04019,2023-06-07T11:32:00,completed,google_pay,Germany,3.99,0.0,,46.14
O0014687,C04019,2025-08-30T01:50:00,completed,credit_card,Germany,9.99,0.0,,16.66
O0014688,C03832,2023-10-22T20:08:00,completed,credit_card,France,5.99,0.0,,93.24
O0014689,C04019,2023-05-19T13:30:00,completed,bank_transfer,Germany,5.99,0.0,,99.79
O0014690,C00248,2025-05-13T08:31:00,completed,paypal,United Kingdom,3.99,0.0,,13.82
O0014691,C04019,2025-02-15T05:16:00,completed,bank_transfer,Germany,5.99,0.0,CAM110,20.43
O0014692,C04019,2022-05-16T10:51:00,completed,apple_pay,Germany,3.99,0.0,,29.01
O0014693,C01876,2024-10-31T07:42:00,completed,paypal,Brazil,5.99,0.0,,36.25
O0014694,C00248,2024-05-02T08:13:00,completed,credit_card,United Kingdom,0.0,0.0,,18.88
O0014695,C02516,2025-08-26T14:06:00,completed,apple_pay,Canada,3.99,0.0,,219.62
O0014696,C00248,2023-01-12T13:41:00,completed,credit_card,United Kingdom,3.99,0.0,CAM110,32.68
O0014697,C04019,2025-09-03T22:59:00,completed,apple_pay,Germany,0.0,0.0,,54.38
O0014698,C04019,2022-01-14T20:35:00,completed,google_pay,Germany,3.99,0.0,,53.24
O0014699,C04019,2022-01-01T10:59:00,completed,bank_transfer,Germany,3.99,0.0,CAM102,12.94
O0014700,C04019,2022-06-20T23:45:00,completed,apple_pay,Germany,3.99,0.0,,12.47
O0014701,C04019,2023-02-13T13:27:00,cancelled,apple_pay,Germany,3.99,0.0,,45.1
O0014702,C04019,2025-06-10T15:38:00,completed,google_pay,Germany,3.99,0.0,,18.26
O0014703,C04019,2024-06-18T14:45:00,completed,bank_transfer,Germany,3.99,20.0,CAM103,0.0
O0014704,C04019,2023-02-07T03:15:00,completed,bank_transfer,Germany,3.99,0.0,,27.32
O0014705,C04019,2025-06-02T11:17:00,returned,google_pay,Germany,3.99,0.0,,36.75
O0014706,C02743,2023-08-17T10:03:00,completed,apple_pay,United Kingdom,3.99,5.0,CAM106,75.04
O0014707,C01871,2023-02-18T01:45:00,completed,bank_transfer,Germany,3.99,0.0,,44.01
O0014708,C01876,2022-02-09T10:41:00,completed,paypal,Brazil,5.99,0.0,CAM104,37.4
O0014709,C04019,2023-01-29T06:29:00,completed,paypal,Germany,9.99,15.0,CAM108,39.76
O0014710,C04019,2023-06-02T04:20:00,completed,paypal,Germany,5.99,0.0,,35.53
O0014711,C04019,2023-02-04T02:35:00,completed,bank_transfer,Germany,5.99,0.0,,19.7
O0014712,C04019,2024-12-12T14:48:00,completed,apple_pay,Germany,5.99,0.0,,26.29
O0014713,C01006,2025-02-25T10:47:00,completed,google_pay,India,3.99,0.0,,19.46
O0014714,C04019,2022-07-08T09:51:00,completed,bank_transfer,Germany,3.99,0.0,,23.15
O0014715,C01379,2022-11-10T17:17:00,completed,paypal,United States,5.99,0.0,CAM103,46.46
O0014716,C03691,2025-05-21T18:18:00,completed,bank_transfer,Brazil,5.99,0.0,,17.86
O0014717,C04019,2024-12-22T14:30:00,completed,credit_card,Germany,3.99,0.0,,14.52
O0014718,C04019,2023-10-01T07:19:00,completed,apple_pay,Germany,3.99,0.0,,114.23
O0014719,C00248,2023-10-30T19:47:00,completed,credit_card,United Kingdom,3.99,0.0,,50.9
O0014720,C04938,2023-06-30T13:37:00,completed,credit_card,Australia,5.99,0.0,,18.42
O0014721,C04019,2023-03-31T12:06:00,completed,apple_pay,Germany,5.99,0.0,,28.51
O0014722,C04019,2024-04-02T14:24:00,completed,apple_pay,Germany,3.99,20.0,CAM104,0.0
O0014723,C04019,2022-11-02T14:12:00,completed,credit_card,Germany,0.0,10.0,CAM109,2.62
O0014724,C04461,2025-06-07T06:49:00,completed,bank_transfer,United States,5.99,10.0,CAM110,3.95
O0014725,C01006,2024-05-25T18:35:00,completed,apple_pay,India,9.99,0.0,,47.03
O0014726,C04019,2022-02-01T21:36:00,returned,credit_card,Germany,5.99,0.0,,37.1
O0014727,C04019,2024-08-10T21:09:00,returned,google_pay,Germany,3.99,0.0,,35.78
O0014728,C00248,2024-07-26T15:11:00,completed,paypal,United Kingdom,3.99,0.0,,222.27
O0014729,C01876,2025-02-25T19:39:00,completed,paypal,Brazil,5.99,0.0,,22.96
O0014730,C01876,2023-11-27T09:42:00,returned,credit_card,Brazil,3.99,0.0,,53.65
O0014731,C04019,2024-08-18T01:16:00,returned,google_pay,Germany,5.99,0.0,,53.29
