order_item_id,order_id,product_id,quantity,item_price,item_cost
17681,O0014720,P0344,1,12.43,9.58
17682,O0014721,P0269,1,22.52,11.54
17683,O0014722,P0081,1,11.76,9.77
17684,O0014723,P0139,1,12.62,9.48
17685,O0014724,P0206,1,7.96,6.77
17686,O0014725,P0129,1,37.04,27.72
17687,O0014726,P0092,1,31.11,23.8
17688,O0014727,P0031,1,31.79,13.97
17689,O0014728,P0097,2,109.14,76.18
17690,O0014729,P0029,1,16.97,9.05
17691,O0014730,P0225,1,5.0,3.46
17692,O0014730,P0106,1,32.23,22.68
17693,O0014730,P0344,1,12.43,9.28
17694,O0014731,P0269,1,22.52,11.14
17695,O0014731,P0218,1,24.78,16.03
17696,O0014732,P0265,1,23.33,16.02
17697,O0014733,P0370,1,17.44,6.87
17698,O0014734,P0395,1,51.86,21.93
17699,O0014735,P0266,1,52.67,24.89
17700,O0014736,P0238,1,66.04,36.16
17701,O0014737,P0235,1,6.23,5.16
17702,O0014738,P0137,1,15.14,7.62
17703,O0014739,P0153,1,104.96,78.4
17704,O0014740,P0005,1,86.78,35.23
17705,O0014741,P0070,1,176.02,91.42
17706,O0014742,P0272,1,25.23,19.46
17707,O0014742,P0186,1,47.03,37.88
17708,O0014742,P0039,1,16.72,9.41
17709,O0014743,P0007,1,16.85,8.28
17710,O0014744,P0314,1,6.49,4.16
17711,O0014745,P0357,1,27.62,18.97
17712,O0014746,P0075,1,75.36,54.14
17713,O0014747,P0017,1,15.17,11.17
17714,O0014747,P0387,2,23.9,16.21
17715,O0014747,P0364,1,16.3,13.84
17716,O0014748,P0348,1,12.5,13.03
17717,O0014749,P0222,1,13.28,10.99
17718,O0014749,P0342,1,120.37,114.78
17719,O0014749,P0300,1,16.61,9.14
17720,O0014750,P0381,1,19.78,9.08
17721,O0014751,P0115,1,35.82,30.56
17722,O0014751,P0189,1,31.8,27.28
17723,O0014751,P0106,1,32.23,22.52
17724,O0014752,P0251,1,41.11,29.7
17725,O0014752,P0357,1,30.69,19.34
17726,O0014753,P0350,1,11.21,5.44
17727,O0014754,P0266,1,52.67,26.37
17728,O0014755,P0311,1,6.0,3.08
17729,O0014756,P0191,1,12.75,6.99
17730,O0014756,P0121,1,12.1,8.05
17731,O0014756,P0153,1,133.98,79.42
17732,O0014757,P0152,1,51.13,38.21
17733,O0014758,P0084,1,15.99,15.53
17734,O0014759,P0177,1,50.38,37.89
17735,O0014760,P0359,1,26.78,19.0
17736,O0014761,P0105,1,23.07,18.39
17737,O0014762,P0105,1,23.07,18.71
17738,O0014763,P0327,1,32.14,15.47
17739,O0014763,P0354,1,110.11,62.3
17740,O0014764,P0134,1,20.3,8.79
17741,O0014765,P0008,1,37.87,18.56
17742,O0014766,P0386,1,21.86,10.64
17743,O0014767,P0253,1,57.21,33.26
17744,O0014768,P0178,1,31.37,24.96
17745,O0014768,P0284,2,11.42,6.05
17746,O0014768,P0186,1,47.03,37.58
17747,O0014769,P0277,1,16.05,9.35
17748,O0014770,P0174,1,14.91,8.15
17749,O0014771,P0184,1,20.87,12.63
17750,O0014772,P0231,1,8.53,6.95
17751,O0014773,P0121,1,12.1,8.17
17752,O0014774,P0180,1,14.1,11.86
17753,O0014775,P0356,1,81.19,66.33
17754,O0014776,P0312,1,25.49,17.19
17755,O0014777,P0009,1,29.77,18.17
17756,O0014777,P0259,1,6.28,3.86
17757,O0014777,P0125,1,58.35,32.54
17758,O0014778,P0320,1,77.73,47.69
17759,O0014779,P0015,1,15.87,10.66
17760,O0014780,P0023,1,8.48,7.36
17761,O0014781,P0302,1,11.36,10.76
17762,O0014782,P0059,1,31.09,12.4
17763,O0014783,P0391,1,66.48,32.07
17764,O0014784,P0364,1,16.3,13.71
17765,O0014785,P0356,1,81.19,68.4
17766,O0014786,P0259,1,6.28,3.85
17767,O0014787,P0362,1,35.77,24.09
17768,O0014788,P0248,1,26.91,21.36
17769,O0014789,P0192,1,130.83,70.93
17770,O0014790,P0161,1,90.55,62.13
17771,O0014790,P0339,1,7.52,3.53
17772,O0014791,P0209,1,48.72,22.4
17773,O0014792,P0256,1,43.56,32.66
17774,O0014793,P0219,1,25.02,17.62
17775,O0014794,P0073,1,61.21,31.57
17776,O0014795,P0330,1,15.77,11.48
17777,O0014796,P0033,1,14.27,5.81
17778,O0014797,P0302,1,12.62,10.45
17779,O0014798,P0005,1,72.86,34.81
17780,O0014799,P0268,1,13.01,5.81
17781,O0014800,P0370,1,17.44,7.2
17782,O0014801,P0143,1,5.0,3.89
17783,O0014802,P0108,1,78.48,50.55
17784,O0014803,P0075,1,75.36,52.4
17785,O0014804,P0367,1,25.65,17.59
17786,O0014804,P0359,1,26.78,19.19
17787,O0014804,P0095,1,24.35,12.28
17788,O0014805,P0038,1,17.27,12.93
17789,O0014806,P0039,1,16.72,9.11
17790,O0014807,P0256,1,43.56,33.26
17791,O0014808,P0289,1,94.61,70.48
17792,O0014809,P0269,1,22.52,10.94
17793,O0014809,P0320,1,77.73,45.57
17794,O0014810,P0311,1,6.0,3.05
17795,O0014811,P0010,1,5.31,2.8
17796,O0014812,P0021,2,36.4,25.33
17797,O0014812,P0386,1,21.86,10.77
17798,O0014812,P0257,1,90.28,73.31
17799,O0014813,P0369,1,21.62,16.96
17800,O0014814,P0131,1,52.63,42.78
17801,O0014815,P0372,1,6.53,5.45
17802,O0014816,P0015,1,15.87,10.48
17803,O0014817,P0127,1,37.04,30.27
17804,O0014818,P0079,1,5.71,5.01
17805,O0014819,P0218,1,24.78,15.94
17806,O0014820,P0322,1,20.85,17.6
17807,O0014821,P0020,1,10.53,8.53
17808,O0014821,P0256,1,43.56,32.56
17809,O0014822,P0276,1,20.56,15.65
17810,O0014823,P0305,1,15.47,7.64
17811,O0014824,P0115,1,25.63,30.83
17812,O0014825,P0152,1,51.13,36.75
17813,O0014826,P0276,1,20.56,15.19
17814,O0014827,P0073,2,61.21,32.24
17815,O0014828,P0057,1,13.99,7.24
17816,O0014828,P0125,1,58.35,33.54
17817,O0014829,P0360,1,43.84,36.42
17818,O0014829,P0188,1,24.95,20.05
17819,O0014829,P0155,1,67.59,27.53
17820,O0014830,P0184,1,18.78,12.61
17821,O0014831,P0061,2,7.12,3.58
17822,O0014831,P0233,1,63.03,53.09
17823,O0014831,P0263,2,32.89,15.61
17824,O0014832,P0235,1,6.23,5.29
17825,O0014833,P0037,1,12.54,9.74
17826,O0014834,P0272,1,25.23,20.0
17827,O0014835,P0036,1,51.68,23.01
17828,O0014836,P0157,1,34.99,21.6
17829,O0014837,P0391,1,59.32,32.49
17830,O0014837,P0084,1,14.46,15.69
17831,O0014838,P0346,1,13.45,13.46
17832,O0014838,P0155,1,67.59,28.21
17833,O0014839,P0051,1,12.85,10.79
17834,O0014840,P0084,1,13.46,15.65
17835,O0014840,P0374,1,8.71,5.16
17836,O0014841,P0272,1,25.23,19.0
17837,O0014842,P0008,2,37.87,18.01
17838,O0014843,P0039,1,16.72,9.03
17839,O0014844,P0075,1,67.82,50.92
17840,O0014845,P0112,1,32.48,30.57
17841,O0014846,P0014,1,18.43,13.42
17842,O0014847,P0099,1,11.25,6.35
17843,O0014848,P0054,1,31.91,15.99
17844,O0014849,P0290,1,49.67,31.8
17845,O0014849,P0348,1,12.61,12.86
17846,O0014849,P0015,1,15.87,10.64
17847,O0014850,P0335,1,24.9,12.37
17848,O0014851,P0085,1,47.03,36.3
17849,O0014852,P0341,1,40.7,33.11
17850,O0014853,P0268,1,13.01,5.65
17851,O0014854,P0120,1,9.06,6.47
17852,O0014855,P0208,1,18.5,14.01
17853,O0014856,P0247,1,84.85,54.26
17854,O0014857,P0085,1,47.03,35.99
17855,O0014858,P0344,1,12.43,9.04
17856,O0014859,P0392,1,3.54,2.37
17857,O0014860,P0394,2,13.17,7.63
17858,O0014861,P0241,1,13.59,10.62
17859,O0014862,P0374,1,8.71,5.47
17860,O0014863,P0293,1,10.7,5.54
17861,O0014864,P0035,1,55.97,42.39
17862,O0014865,P0069,1,23.17,11.3
17863,O0014866,P0091,1,37.25,30.14
17864,O0014867,P0247,1,84.85,53.19
17865,O0014868,P0345,1,25.98,19.95
17866,O0014869,P0283,1,22.15,14.82
17867,O0014870,P0164,1,7.78,6.21
17868,O0014870,P0374,1,8.71,5.3
17869,O0014870,P0145,1,13.01,5.45
17870,O0014871,P0009,1,26.79,18.07
17871,O0014871,P0055,1,26.51,20.5
17872,O0014872,P0242,1,37.3,18.41
17873,O0014873,P0226,1,16.11,7.33
17874,O0014874,P0162,1,7.81,3.27
17875,O0014875,P0091,1,37.25,30.12
17876,O0014876,P0262,1,22.84,11.59
17877,O0014876,P0075,1,75.36,51.72
17878,O0014877,P0239,3,24.64,18.3
17879,O0014878,P0224,1,12.85,6.48
17880,O0014878,P0256,3,43.56,33.64
17881,O0014879,P0346,1,13.14,13.74
17882,O0014879,P0203,1,14.81,7.4
17883,O0014879,P0304,1,8.67,9.78
17884,O0014880,P0323,1,29.71,26.99
17885,O0014881,P0235,1,6.23,5.44
17886,O0014882,P0099,1,11.25,6.11
17887,O0014882,P0350,1,11.21,5.23
17888,O0014883,P0264,1,11.57,6.69
17889,O0014883,P0384,1,25.72,18.8
17890,O0014884,P0395,1,51.86,21.81
17891,O0014884,P0206,1,7.96,6.61
17892,O0014884,P0195,2,24.29,10.38
17893,O0014885,P0105,1,23.07,19.36
17894,O0014886,P0151,1,8.95,7.53
17895,O0014886,P0342,1,150.89,111.79
17896,O0014886,P0208,2,20.68,13.84
17897,O0014887,P0203,1,16.83,7.55
17898,O0014888,P0327,1,32.14,15.94
17899,O0014889,P0394,1,13.17,8.05
17900,O0014890,P0333,1,5.0,3.08
17901,O0014891,P0189,1,31.8,25.99
17902,O0014892,P0338,1,3.61,3.45
17903,O0014893,P0051,1,12.85,10.56
17904,O0014894,P0079,1,6.39,5.02
17905,O0014894,P0217,1,29.35,12.63
17906,O0014895,P0291,1,26.1,17.97
17907,O0014896,P0242,1,37.23,18.89
17908,O0014897,P0209,1,48.72,22.56
17909,O0014898,P0276,1,20.56,15.13
17910,O0014899,P0356,1,81.19,67.58
17911,O0014900,P0073,1,61.21,31.94
17912,O0014901,P0396,1,67.85,33.63
17913,O0014901,P0097,1,109.14,76.61
17914,O0014902,P0354,1,110.11,62.93
17915,O0014902,P0262,1,22.84,11.97
17916,O0014902,P0133,1,13.22,8.67
17917,O0014903,P0101,1,53.02,36.57
17918,O0014904,P0111,1,10.42,8.91
17919,O0014905,P0021,1,47.37,25.59
17920,O0014906,P0025,1,44.29,19.68
17921,O0014907,P0369,1,21.62,16.7
17922,O0014908,P0198,1,21.81,9.87
17923,O0014909,P0087,1,6.78,2.99
17924,O0014910,P0301,1,25.5,14.72
17925,O0014911,P0253,1,57.21,32.39
17926,O0014911,P0185,2,47.48,21.73
17927,O0014911,P0108,1,78.48,50.85
17928,O0014912,P0047,1,26.3,14.95
17929,O0014913,P0095,1,29.16,12.55
17930,O0014914,P0255,2,19.78,12.51
17931,O0014915,P0219,1,25.02,17.68
17932,O0014916,P0370,1,17.44,7.34
17933,O0014917,P0399,1,16.13,11.22
17934,O0014918,P0238,1,66.04,34.63
17935,O0014919,P0399,1,16.13,11.42
17936,O0014920,P0041,1,46.99,39.17
17937,O0014921,P0094,1,29.54,24.5
17938,O0014922,P0103,1,15.87,10.54
17939,O0014923,P0016,1,26.81,12.7
17940,O0014923,P0249,1,127.56,104.27
17941,O0014923,P0378,1,23.49,13.31
17942,O0014924,P0320,1,77.73,45.0
17943,O0014925,P0219,1,25.02,17.28
17944,O0014926,P0386,1,21.86,10.54
17945,O0014927,P0263,1,32.89,15.87
17946,O0014928,P0232,1,106.18,85.15
17947,O0014928,P0132,1,41.31,23.13
17948,O0014929,P0006,1,45.33,38.68
17949,O0014930,P0323,1,33.01,26.91
17950,O0014931,P0156,1,13.93,6.22
17951,O0014932,P0201,1,29.84,13.23
17952,O0014933,P0141,1,25.44,17.0
17953,O0014934,P0191,1,12.75,6.93
17954,O0014935,P0376,1,5.81,3.55
17955,O0014936,P0078,1,15.6,10.76
17956,O0014937,P0313,1,40.89,19.81
17957,O0014938,P0223,1,141.44,77.62
17958,O0014939,P0137,1,16.82,8.07
17959,O0014940,P0238,1,66.04,34.53
17960,O0014940,P0087,1,6.78,2.96
17961,O0014941,P0397,1,43.7,18.05
17962,O0014942,P0238,1,66.04,34.64
17963,O0014943,P0113,1,20.52,8.73
17964,O0014943,P0052,1,16.42,12.98
17965,O0014944,P0004,1,20.34,16.59
17966,O0014944,P0301,1,25.5,14.89
17967,O0014945,P0176,1,48.41,35.05
17968,O0014946,P0006,1,40.8,39.04
17969,O0014947,P0291,1,20.39,17.99
17970,O0014948,P0168,1,18.02,12.15
17971,O0014948,P0197,1,53.52,30.25
17972,O0014949,P0293,1,10.7,5.58
17973,O0014950,P0172,1,28.76,33.15
17974,O0014951,P0184,1,20.87,12.24
17975,O0014951,P0183,1,38.0,30.58
17976,O0014951,P0192,1,130.83,75.13
17977,O0014952,P0006,1,45.33,39.08
17978,O0014953,P0050,1,32.64,25.25
17979,O0014954,P0042,1,72.6,46.6
17980,O0014955,P0326,1,21.66,16.92
17981,O0014956,P0400,1,36.29,18.93
17982,O0014957,P0033,1,14.27,5.77
17983,O0014958,P0176,1,48.41,35.39
17984,O0014959,P0004,1,20.34,16.67
17985,O0014960,P0049,1,20.58,12.34
17986,O0014961,P0256,1,43.56,32.32
17987,O0014962,P0063,1,19.4,13.62
17988,O0014962,P0203,1,16.83,7.44
17989,O0014962,P0363,1,87.76,72.01
17990,O0014963,P0014,1,20.48,12.7
17991,O0014964,P0128,1,37.0,30.06
17992,O0014965,P0225,1,5.0,3.26
17993,O0014965,P0277,1,16.05,9.27
17994,O0014966,P0296,1,113.02,94.07
17995,O0014966,P0239,1,24.64,18.04
17996,O0014967,P0362,1,35.77,23.71
17997,O0014968,P0252,1,73.33,36.33
17998,O0014969,P0134,1,20.3,8.75
17999,O0014970,P0348,1,16.31,12.73
18000,O0014971,P0253,1,57.21,33.99
18001,O0014972,P0332,1,18.9,14.31
18002,O0014973,P0194,1,46.22,35.19
18003,O0014974,P0057,1,13.99,7.34
18004,O0014974,P0296,1,113.02,95.8
18005,O0014975,P0144,1,28.48,15.32
18006,O0014976,P0383,1,192.23,84.27
18007,O0014977,P0054,1,31.91,15.22
18008,O0014978,P0287,1,14.63,6.71
18009,O0014979,P0002,1,21.96,14.98
18010,O0014980,P0275,1,22.42,17.6
18011,O0014980,P0385,1,28.75,14.72
18012,O0014981,P0213,1,31.76,23.71
18013,O0014982,P0304,1,11.87,9.65
18014,O0014983,P0157,1,25.18,21.3
18015,O0014984,P0088,1,28.44,22.55
18016,O0014984,P0380,1,60.42,43.2
18017,O0014985,P0008,1,33.41,18.57
18018,O0014986,P0233,1,63.03,55.38
18019,O0014986,P0164,1,7.78,6.01
18020,O0014986,P0320,1,77.73,45.76
18021,O0014987,P0319,1,37.48,24.04
18022,O0014987,P0251,1,41.11,28.94
18023,O0014988,P0344,1,12.43,9.37
18024,O0014989,P0301,1,25.5,15.25
18025,O0014990,P0149,1,16.78,10.67
18026,O0014991,P0211,1,24.17,10.17
18027,O0014992,P0180,1,15.67,12.53
18028,O0014993,P0144,1,28.48,15.14
18029,O0014993,P0001,1,36.5,26.85
18030,O0014994,P0300,1,16.61,8.76
18031,O0014995,P0185,1,47.48,20.84
18032,O0014996,P0123,1,25.7,21.08
18033,O0014997,P0192,1,130.83,71.58
18034,O0014998,P0338,2,5.0,3.53
18035,O0014999,P0272,1,25.23,19.2
18036,O0015000,P0075,1,75.36,53.57
18037,O0015000,P0139,3,13.84,9.51
18038,O0015001,P0038,1,19.16,13.62
18039,O0015002,P0116,1,23.14,18.47
18040,O0015003,P0004,1,20.34,16.44
18041,O0015004,P0254,1,6.01,3.76
18042,O0015005,P0281,1,38.91,24.05
18043,O0015006,P0375,1,19.93,9.47
18044,O0015007,P0297,1,8.01,3.64
18045,O0015008,P0243,1,27.01,13.87
18046,O0015009,P0037,1,12.54,9.92
18047,O0015009,P0061,1,7.12,3.55
18048,O0015010,P0400,1,36.29,18.93
18049,O0015011,P0396,1,67.85,33.31
18050,O0015012,P0125,1,44.71,34.04
18051,O0015012,P0077,1,8.26,4.88
18052,O0015012,P0337,1,47.63,39.97
18053,O0015013,P0179,1,12.64,9.61
18054,O0015014,P0284,1,11.42,5.77
18055,O0015014,P0168,1,18.02,12.33
18056,O0015015,P0375,1,17.94,9.42
18057,O0015016,P0084,1,18.96,15.63
18058,O0015017,P0347,1,56.26,26.44
18059,O0015018,P0013,2,79.24,39.14
18060,O0015019,P0090,1,45.85,25.35
18061,O0015020,P0269,1,22.52,11.41
18062,O0015020,P0337,1,47.63,38.08
18063,O0015021,P0217,1,29.35,13.26
18064,O0015022,P0321,1,32.36,29.88
18065,O0015023,P0149,1,16.78,11.28
18066,O0015024,P0323,1,33.01,28.35
18067,O0015025,P0076,1,7.99,5.06
18068,O0015026,P0161,1,90.55,64.21
18069,O0015027,P0273,1,14.02,11.02
18070,O0015027,P0101,1,53.02,37.9
18071,O0015027,P0376,1,7.37,3.5
18072,O0015028,P0070,1,176.02,93.8
18073,O0015029,P0319,1,37.48,23.25
18074,O0015030,P0158,1,45.59,20.13
18075,O0015031,P0267,1,16.05,7.91
18076,O0015032,P0167,1,25.94,21.23
18077,O0015032,P0004,1,20.34,16.41
18078,O0015033,P0169,1,78.53,55.04
18079,O0015034,P0310,1,38.72,24.02
18080,O0015034,P0310,1,38.72,23.04
18081,O0015034,P0094,3,26.59,24.54
18082,O0015035,P0193,1,61.96,46.71
18083,O0015036,P0166,1,35.51,25.66
18084,O0015037,P0105,1,23.07,18.37
18085,O0015038,P0271,1,118.13,48.47
18086,O0015039,P0111,1,10.42,8.76
18087,O0015040,P0047,1,26.3,14.29
18088,O0015041,P0272,1,25.23,19.27
18089,O0015042,P0140,1,42.25,18.62
18090,O0015043,P0306,1,44.89,32.29
18091,O0015044,P0344,1,12.43,9.44
18092,O0015045,P0284,1,11.42,6.06
18093,O0015046,P0089,1,30.2,17.16
18094,O0015047,P0336,1,93.8,77.71
18095,O0015048,P0107,1,24.79,16.59
18096,O0015049,P0232,1,106.18,83.57
18097,O0015050,P0094,1,29.54,24.21
18098,O0015051,P0063,1,21.56,13.76
18099,O0015051,P0376,1,7.37,3.62
18100,O0015052,P0333,1,5.0,3.1
18101,O0015052,P0220,1,36.54,26.33
18102,O0015053,P0047,1,26.3,14.22
18103,O0015054,P0066,1,23.11,12.06
18104,O0015054,P0071,1,21.03,10.14
18105,O0015055,P0331,1,49.25,29.08
18106,O0015056,P0336,1,93.8,78.24
18107,O0015057,P0251,1,41.11,28.97
18108,O0015058,P0237,1,22.38,13.75
18109,O0015059,P0285,1,13.4,5.7
18110,O0015060,P0158,1,45.59,20.99
18111,O0015061,P0209,1,48.72,21.51
18112,O0015062,P0144,1,28.48,15.59
18113,O0015063,P0284,1,10.54,5.84
18114,O0015064,P0027,1,22.36,13.33
18115,O0015064,P0153,3,133.98,80.72
18116,O0015065,P0072,1,31.23,20.06
18117,O0015066,P0278,1,11.61,9.7
18118,O0015067,P0049,1,20.58,12.3
18119,O0015068,P0227,2,29.02,17.56
18120,O0015069,P0062,1,17.52,9.68
18121,O0015070,P0217,1,20.99,12.74
18122,O0015071,P0156,1,12.33,6.35
18123,O0015072,P0214,1,11.44,8.62
18124,O0015073,P0271,1,85.72,51.17
18125,O0015074,P0369,1,18.03,16.95
18126,O0015075,P0329,1,33.63,24.27
18127,O0015076,P0303,1,20.26,17.48
18128,O0015077,P0341,1,40.7,33.45
18129,O0015078,P0355,1,5.91,3.68
18130,O0015079,P0097,1,109.14,79.24
18131,O0015080,P0356,3,81.19,67.39
18132,O0015081,P0062,1,17.52,10.08
18133,O0015082,P0048,2,14.86,12.52
18134,O0015082,P0179,2,12.64,9.52
18135,O0015083,P0382,1,10.12,8.67
18136,O0015084,P0261,1,5.0,3.38
18137,O0015084,P0389,1,20.01,12.63
18138,O0015085,P0023,1,8.48,7.36
18139,O0015086,P0015,1,15.87,10.87
18140,O0015087,P0324,1,15.13,7.3
18141,O0015088,P0400,1,36.29,18.13
18142,O0015089,P0324,1,15.13,7.31
18143,O0015090,P0243,1,27.01,14.08
18144,O0015091,P0266,1,52.67,24.72
18145,O0015092,P0381,1,19.78,8.79
18146,O0015093,P0164,1,7.78,6.32
18147,O0015094,P0114,1,43.43,37.03
18148,O0015095,P0037,1,12.54,9.93
18149,O0015096,P0041,1,46.99,38.05
18150,O0015097,P0005,1,86.78,36.46
18151,O0015098,P0300,1,16.61,8.66
18152,O0015098,P0160,1,10.81,6.69
18153,O0015099,P0222,1,13.28,10.75
18154,O0015100,P0330,2,15.35,11.25
18155,O0015101,P0315,1,14.56,8.09
18156,O0015102,P0057,1,13.99,7.2
18157,O0015103,P0157,1,34.99,21.24
18158,O0015104,P0349,1,19.77,14.94
18159,O0015105,P0159,1,5.0,2.4
18160,O0015106,P0082,1,84.77,40.57
18161,O0015106,P0057,1,11.85,7.11
18162,O0015107,P0105,1,23.07,18.83
18163,O0015108,P0243,1,27.01,13.63
18164,O0015109,P0333,1,5.0,3.07
18165,O0015110,P0226,1,16.11,7.18
18166,O0015111,P0229,1,11.96,9.71
18167,O0015111,P0037,1,12.54,9.78
18168,O0015112,P0191,1,12.75,7.03
18169,O0015112,P0323,1,33.01,27.01
18170,O0015113,P0043,1,27.13,25.43
18171,O0015114,P0079,1,7.1,5.02
18172,O0015114,P0143,1,5.0,3.88
18173,O0015115,P0108,1,78.48,50.14
18174,O0015116,P0199,1,34.14,23.58
18175,O0015117,P0352,1,11.73,8.0
18176,O0015118,P0311,3,6.67,3.03
18177,O0015119,P0104,1,13.42,6.88
18178,O0015119,P0200,1,15.63,7.13
18179,O0015119,P0391,1,66.48,31.53
18180,O0015120,P0172,1,39.28,33.1
18181,O0015121,P0163,1,77.71,50.65
18182,O0015121,P0337,1,47.63,38.3
18183,O0015122,P0060,1,30.23,19.71
18184,O0015123,P0071,1,18.93,10.26
18185,O0015124,P0058,1,18.88,11.14
18186,O0015125,P0115,1,35.82,29.32
18187,O0015126,P0288,1,10.33,8.34
18188,O0015126,P0304,1,11.87,9.71
18189,O0015126,P0234,1,16.86,7.79
18190,O0015127,P0109,1,40.47,21.04
18191,O0015128,P0378,3,23.49,13.67
18192,O0015129,P0363,1,87.76,72.25
18193,O0015130,P0269,1,22.52,11.22
18194,O0015131,P0170,1,9.11,5.85
18195,O0015132,P0058,1,18.88,11.57
18196,O0015133,P0160,1,10.81,6.59
18197,O0015134,P0251,1,41.11,29.97
18198,O0015135,P0332,1,18.9,14.25
18199,O0015136,P0278,1,15.48,9.95
18200,O0015137,P0290,1,49.67,30.46
18201,O0015138,P0119,1,29.12,24.0
18202,O0015139,P0318,1,15.46,11.05
18203,O0015140,P0297,1,8.01,3.62
18204,O0015141,P0226,1,16.11,7.01
18205,O0015142,P0064,1,33.89,23.8
18206,O0015142,P0207,1,13.09,10.74
18207,O0015143,P0379,1,107.68,44.36
18208,O0015144,P0215,1,19.34,11.89
18209,O0015145,P0272,1,22.34,19.67
18210,O0015146,P0394,1,13.17,7.61
18211,O0015147,P0103,1,17.47,10.41
18212,O0015148,P0258,1,6.53,6.97
18213,O0015149,P0245,1,7.19,3.4
18214,O0015150,P0198,1,20.39,9.92
18215,O0015150,P0293,1,7.65,5.63
18216,O0015151,P0118,1,7.3,4.12
18217,O0015152,P0389,1,20.01,12.87
18218,O0015153,P0129,1,37.04,29.22
18219,O0015154,P0071,1,21.03,9.79
18220,O0015155,P0341,1,40.7,32.14
18221,O0015155,P0177,1,50.38,36.8
18222,O0015156,P0055,1,26.51,19.91
18223,O0015157,P0223,1,141.44,75.9
18224,O0015158,P0026,1,28.14,14.42
18225,O0015159,P0148,1,49.04,23.54
18226,O0015160,P0171,1,21.73,18.95
18227,O0015160,P0306,1,44.89,32.43
18228,O0015161,P0083,1,13.11,10.67
18229,O0015162,P0215,1,22.49,11.93
18230,O0015162,P0267,1,16.05,7.81
18231,O0015163,P0257,1,90.28,71.96
18232,O0015164,P0049,1,20.58,11.9
18233,O0015165,P0231,1,8.53,7.24
18234,O0015165,P0308,1,44.75,23.99
18235,O0015165,P0059,1,27.34,13.13
18236,O0015166,P0383,1,192.23,83.06
18237,O0015167,P0006,1,45.33,39.03
18238,O0015168,P0121,1,12.1,8.06
18239,O0015169,P0315,1,14.56,8.07
18240,O0015170,P0265,1,23.33,16.36
18241,O0015171,P0286,1,7.86,4.35
18242,O0015172,P0339,1,6.29,3.55
18243,O0015173,P0203,1,16.83,7.42
18244,O0015174,P0067,1,5.29,2.77
18245,O0015174,P0250,1,99.91,57.45
18246,O0015175,P0142,1,14.57,9.97
18247,O0015176,P0348,1,16.31,12.49
18248,O0015177,P0400,1,36.29,18.32
18249,O0015177,P0266,2,52.67,25.81
18250,O0015178,P0240,1,25.47,21.01
18251,O0015178,P0220,1,36.54,26.39
18252,O0015178,P0130,1,534.96,364.25
18253,O0015179,P0037,1,12.54,9.74
18254,O0015180,P0022,1,9.24,5.99
18255,O0015181,P0275,1,22.42,17.57
18256,O0015182,P0367,1,25.65,17.81
18257,O0015183,P0320,1,77.73,45.62
18258,O0015184,P0129,1,37.04,28.93
18259,O0015185,P0194,1,38.37,35.04
18260,O0015186,P0198,2,21.81,10.15
18261,O0015187,P0359,3,26.78,19.55
18262,O0015188,P0214,1,12.66,8.23
18263,O0015189,P0083,1,13.11,10.59
18264,O0015190,P0061,1,5.75,3.71
18265,O0015190,P0360,1,38.7,35.63
18266,O0015191,P0311,1,6.67,2.97
18267,O0015192,P0315,1,14.56,7.97
18268,O0015193,P0121,1,12.1,8.55
18269,O0015194,P0386,1,21.86,10.78
18270,O0015195,P0244,1,34.0,25.8
18271,O0015196,P0353,1,34.15,17.67
18272,O0015196,P0343,3,16.99,8.83
18273,O0015197,P0186,1,47.03,38.38
18274,O0015198,P0002,2,21.96,14.5
18275,O0015199,P0236,1,72.46,56.81
18276,O0015200,P0062,1,17.52,9.87
18277,O0015201,P0378,1,23.49,13.34
18278,O0015202,P0044,1,14.64,9.7
18279,O0015203,P0360,1,43.84,35.87
18280,O0015204,P0165,1,11.19,4.79
18281,O0015205,P0396,1,67.85,34.84
18282,O0015205,P0102,1,34.13,22.65
18283,O0015206,P0369,1,21.62,17.09
18284,O0015207,P0389,1,20.01,12.68
18285,O0015208,P0016,1,20.22,12.74
18286,O0015209,P0253,1,57.21,33.37
18287,O0015210,P0158,1,45.59,20.46
18288,O0015211,P0322,1,20.85,17.57
18289,O0015211,P0282,1,31.47,20.34
18290,O0015212,P0327,1,32.14,15.72
18291,O0015213,P0100,1,46.05,33.23
18292,O0015214,P0192,1,130.83,73.4
18293,O0015215,P0014,1,20.48,13.28
18294,O0015216,P0209,1,48.72,22.96
18295,O0015217,P0186,1,47.03,38.96
18296,O0015217,P0160,1,10.81,6.33
18297,O0015218,P0065,1,30.15,24.93
18298,O0015219,P0177,1,50.38,37.21
18299,O0015220,P0294,1,21.07,12.23
18300,O0015221,P0048,1,17.38,12.34
18301,O0015221,P0022,1,9.24,6.04
18302,O0015222,P0246,1,60.23,49.31
18303,O0015223,P0270,1,10.72,6.21
18304,O0015224,P0156,1,13.93,6.27
18305,O0015225,P0091,1,37.25,30.73
18306,O0015225,P0319,1,37.48,24.06
18307,O0015226,P0301,1,25.5,15.04
18308,O0015226,P0175,1,15.31,7.08
18309,O0015227,P0236,1,72.46,57.04
18310,O0015228,P0343,1,16.99,8.69
18311,O0015229,P0032,1,18.03,15.02
18312,O0015230,P0311,1,6.67,2.95
18313,O0015230,P0118,1,7.3,4.04
18314,O0015231,P0284,1,11.42,6.05
18315,O0015231,P0045,1,21.46,15.19
